1634045346.7491622; 1634045423.379904; 76.6307418346405
1634045438.2706122; 1634045461.733117; 23.462504863739014
1634045471.079295; 1634045489.6836073; 18.604312419891357
1634045494.988734; 1634045513.5338533; 18.545119285583496
1634045515.7147121; 1634045534.2912672; 18.576555013656616
1634045536.0371487; 1634045554.4545925; 18.41744375228882
1634045557.369921; 1634045575.7910266; 18.42110562324524
1634045579.2559888; 1634045597.9646873; 18.708698511123657
1634045600.0134552; 1634045618.7106986; 18.697243452072144
1634045621.722405; 1634045640.7145739; 18.99216890335083
