1634044670.437707; 1634044671.2286239; 0.790916919708252
1634045040.2965875; 1634045040.625418; 0.3288304805755615
1634045095.479441; 1634045096.2494538; 0.7700128555297852
1634045101.1899083; 1634045101.5162344; 0.3263261318206787
1634045102.4444826; 1634045102.7949817; 0.35049915313720703
1634045103.5586464; 1634045103.865287; 0.306640625
1634045104.6785362; 1634045104.9811027; 0.3025665283203125
1634045105.89242; 1634045106.2443962; 0.3519761562347412
1634045107.140418; 1634045107.4409523; 0.3005342483520508
1634045108.4290822; 1634045108.7452884; 0.3162062168121338
