1634045167.4203556; 1634045167.42064; 0.00028443336486816406
1634045223.8272996; 1634045223.8275878; 0.00028824806213378906
1634045225.0677562; 1634045225.068037; 0.0002808570861816406
1634045226.3794508; 1634045226.3797636; 0.00031280517578125
1634045227.579428; 1634045227.5797708; 0.0003428459167480469
1634045228.6962733; 1634045228.6965637; 0.0002903938293457031
1634045229.810669; 1634045229.8109357; 0.00026679039001464844
1634045230.9934514; 1634045230.9937408; 0.0002894401550292969
1634045232.130859; 1634045232.131141; 0.00028204917907714844
1634045233.2364864; 1634045233.236793; 0.0003066062927246094
