1634556544.6097848; 1634556544.7570708; 0.14728593826293945
1634557385.5686767; 1634557385.7136848; 0.14500808715820312
1634559123.6855724; 1634559123.7893207; 0.10374832153320312
1634559144.8877437; 1634559145.1024098; 0.21466612815856934
1634559153.716806; 1634559153.8671277; 0.15032172203063965
1634559157.6997585; 1634559157.8707235; 0.17096495628356934
1634559161.837042; 1634559161.956668; 0.11962580680847168
1634559165.3211207; 1634559165.5100303; 0.18890953063964844
1634559168.5960665; 1634559168.7169552; 0.12088871002197266
1634559172.4623458; 1634559172.5814233; 0.11907744407653809
