1634556169.546675; 1634556169.6059568; 0.05928182601928711
1634556180.8355336; 1634556180.8926601; 0.057126522064208984
1634556186.1449356; 1634556186.2128673; 0.0679316520690918
1634556195.7796752; 1634556195.8366795; 0.05700421333312988
1634556203.087513; 1634556203.1442418; 0.05672883987426758
1634556206.4862983; 1634556206.550122; 0.06382369995117188
1634556209.7568245; 1634556209.8222673; 0.06544280052185059
1634556212.5059457; 1634556212.5889163; 0.08297061920166016
1634556215.4987087; 1634556215.5684388; 0.06973004341125488
1634556219.8791583; 1634556219.9433026; 0.06414437294006348
