1634559267.0883615; 1634559277.3753574; 10.286995887756348
1634559284.9966395; 1634559295.0008113; 10.00417184829712
1634559298.4317613; 1634559307.7295742; 9.297812938690186
1634559517.1387947; 1634559526.4479725; 9.309177875518799
1634560393.7607112; 1634560402.403923; 8.643211841583252
1634560498.6797981; 1634560507.4782414; 8.79844331741333
1634560548.3121464; 1634560557.9877753; 9.675628900527954
1634560566.4971676; 1634560574.9796567; 8.482489109039307
1634560580.775393; 1634560589.1842663; 8.408873319625854
1634560593.816289; 1634560602.5333858; 8.71709680557251
