1634556544.6097817; 1634556545.4794974; 0.869715690612793
1634557385.5686736; 1634557386.1252697; 0.556596040725708
1634559123.6855695; 1634559124.7611666; 1.0755970478057861
1634559144.88774; 1634559145.9905171; 1.1027772426605225
1634559153.7168028; 1634559154.8640115; 1.1472086906433105
1634559157.6997538; 1634559158.8655427; 1.1657888889312744
1634559161.8370383; 1634559162.798367; 0.9613287448883057
1634559165.3211143; 1634559166.599326; 1.2782115936279297
1634559168.5960627; 1634559169.5934258; 0.9973630905151367
1634559172.462343; 1634559173.5184622; 1.0561192035675049
