1634559210.1218777; 1634559210.8746786; 0.7528009414672852
1634559212.1797035; 1634559213.1272871; 0.9475836753845215
1634559214.007727; 1634559214.8160286; 0.8083016872406006
1634559215.653712; 1634559216.5058155; 0.8521034717559814
1634559219.1116629; 1634559219.9783452; 0.8666822910308838
1634559220.7206662; 1634559221.5707927; 0.8501265048980713
1634559222.3396318; 1634559223.0132723; 0.6736404895782471
1634559223.7629457; 1634559224.595846; 0.8329002857208252
1634559225.2795837; 1634559226.0753608; 0.7957770824432373
1634559226.7519827; 1634559227.7563074; 1.0043246746063232
