1634045225.0671768; 1634045227.1510384; 2.0838615894317627
1634045228.6040087; 1634045230.677339; 2.0733304023742676
1634045232.1734452; 1634045234.2682877; 2.0948424339294434
1634045237.4115734; 1634045239.5082312; 2.0966577529907227
1634045240.8467593; 1634045242.9453719; 2.0986125469207764
1634045244.142367; 1634045246.228013; 2.085646152496338
1634045247.52104; 1634045249.6095622; 2.08852219581604
1634045250.9594662; 1634045253.062092; 2.102625846862793
1634045254.3025541; 1634045256.3871145; 2.0845603942871094
1634045257.680487; 1634045259.7948098; 2.1143229007720947
