1634562380.59945; 1634562380.6418464; 0.04239630699157715
1634562382.116316; 1634562382.173155; 0.0568389892578125
1634562383.4108117; 1634562383.4533386; 0.042526960372924805
1634562384.6703043; 1634562384.7125793; 0.04227495193481445
1634562385.939478; 1634562385.983738; 0.04426002502441406
1634562387.066773; 1634562387.1101358; 0.04336285591125488
1634562388.3785892; 1634562388.4229705; 0.04438138008117676
1634562389.6116745; 1634562389.656504; 0.044829368591308594
1634562390.7898793; 1634562390.8335564; 0.04367709159851074
1634562391.9994264; 1634562392.0457714; 0.04634499549865723
