1634045771.4057722; 1634045826.4130101; 55.007237911224365
1634046589.5302975; 1634046657.606385; 68.076087474823
1634047419.3383915; 1634047496.0286686; 76.69027709960938
1634048299.274086; 1634048390.2566423; 90.98255634307861
1634049776.286479; 1634049858.5218642; 82.23538517951965
1634490946.331632; 1634490952.69296; 6.361328125
1634491019.9489357; 1634491026.49956; 6.550624370574951
1634491099.196428; 1634491105.6628852; 6.46645712852478
1634491176.2312043; 1634491182.8634794; 6.632275104522705
1634491248.402027; 1634491255.0434847; 6.641457796096802
